"아모레퍼시픽그룹, 튀르키예 피해 복구에 1억3000만원 기부",,,,,생활/문화,패션/뷰티,Naver
"“인기 핸드백 사려면 300만원 더 써!”…고야드, 새 구매 정책 논란",,,,,생활/문화,패션/뷰티,Naver
"코오롱FnC 지포어, 글로벌 행보…럭셔리 골프시장 초격차 벌린다",,,,,생활/문화,패션/뷰티,Naver
"홍콩 재벌, 명품 핸드백 77개 경매 완판…낙찰가 40억원 넘어",,,,,생활/문화,패션/뷰티,Naver
"메디안, 구취와 치아 미백 동시 관리 가능한 기능성 치약 출시",,,,,생활/문화,패션/뷰티,Naver
사망자 2만명 넘긴 튀르키예…국내 유통가도 ‘도움의 손길’,,,,,생활/문화,패션/뷰티,Naver
이부진의 아들 졸업식 패션…샤넬 재킷 입고 손엔 Z플립,,,,,생활/문화,패션/뷰티,Naver
"배우 공유, 톰 포드 뷰티와 함께한 NEW 향수 캠페인 단독 선공개",,,,,생활/문화,패션/뷰티,Naver
"에이피알, 온라인 전용 라인업 ‘BL’E’NK’ 컬렉션 론칭",,,,,생활/문화,패션/뷰티,Naver
“너무 흔해졌다”…믿었던 ‘나이키 범고래’ 리셀가격 뚝뚝,,,,,생활/문화,패션/뷰티,Naver
"[튀르키예 강진] 이랜드그룹, 23억원 상당 긴급구호물품",,,,,생활/문화,패션/뷰티,Naver
"코오롱FnC, 2024 동계청소년올림픽대회 유니폼 후원한다",,,,,생활/문화,패션/뷰티,Naver
"라프레리, 온라인 부티크 오픈 1주년 맞아 단독 혜택 선봬",,,,,생활/문화,패션/뷰티,Naver
"라프레리, 온라인 부티크 오픈 1주년 맞아 단독 혜택 선봬",,,,,생활/문화,패션/뷰티,Naver
"코오롱FnC, 2024 동계청소년올림픽대회 유니폼 후원",,,,,생활/문화,패션/뷰티,Naver
"무신사, 튀르키예 지진 피해 복구 동참…3.8억 상당 방한의류 기부",,,,,생활/문화,패션/뷰티,Naver
"[튀르키예 강진] 무신사, 3억8천만원 상당 방한 의류 기부",,,,,생활/문화,패션/뷰티,Naver
“친구 결혼식 다녀온 아내가 샤넬백 사 달래요”…누리꾼 의견은?,,,,,생활/문화,패션/뷰티,Naver
레깅스 다음은 몸매 잡는 보정속옷?…매출 확 뛴 이유는,,,,,생활/문화,패션/뷰티,Naver
"LF, 지난해 영업익 1852억원…전년비 17%↑",,,,,생활/문화,패션/뷰티,Naver
이부진이 손에 든 ‘블랙백’ 명품 아니었네…실용적 연출 ‘눈길’,,,,,생활/문화,패션/뷰티,Naver
"LF, 지난해 영업이익 전년비 17% 증가…""패션·식품 매출↑""",,,,,생활/문화,패션/뷰티,Naver
"""온라인 플랫폼이 짝퉁방치"" 패션 乙 집단행동",,,,,생활/문화,패션/뷰티,Naver
패스트리테일링 ‘튀르키예·시리아 지진’ 인도적 지원,,,,,생활/문화,패션/뷰티,Naver
'짝퉁 패션' 라방 판치는데 … 플랫폼 책임법 3년째 나몰라라,,,,,생활/문화,패션/뷰티,Naver
"가품 판매업자 퇴출 나서는 美, 아마존 관리소홀 때리는 유럽",,,,,생활/문화,패션/뷰티,Naver
MZ 마음 잡은 '비건 뷰티' 현대百 '비클린' 인기몰이,,,,,생활/문화,패션/뷰티,Naver
잡스 성공 비결은 '미학지능'… 고객 오감 만족시켜야,,,,,생활/문화,패션/뷰티,Naver
"CJ온스타일, 단독 브랜드 중심 봄 패션 신상품 론칭",,,,,생활/문화,패션/뷰티,Naver
"스토케, 휴대용 유모차 ‘베이비젠 요요’ 액세서리 증정 이벤트",,,,,생활/문화,패션/뷰티,Naver
“명품 화장품 내가 접수할래”...이커머스社 치열한 유치 경쟁,,,,,생활/문화,패션/뷰티,Naver
‘유아인 효과’ 대박이라 생각했는데…유통가 ‘눈물의 손절’,,,,,생활/문화,패션/뷰티,Naver
"SSG닷컴, ‘LVMH 뷰티’ 공식스토어 오픈",,,,,생활/문화,패션/뷰티,Naver
"메트로시티 주얼리, 커플 타임피스 컬렉션 '카스텔로' 공개",,,,,생활/문화,패션/뷰티,Naver
